lon,lat,depth,unc,etype,mag
-84.5573,9.5219,18.7000,0.8632,ER,nan
-83.9076,9.5561,38.0700,0.3639,ER,nan
-84.1967,8.9518,11.2600,0.3362,ER,nan
-84.5481,9.4022,21.6300,0.7469,ER,nan
-83.4786,8.9732,70.8300,0.2626,ER,nan
-83.8009,9.3261,32.8900,0.7542,ER,nan
-84.6287,9.2271,16.2200,0.8304,ER,nan
-83.6713,9.9472,7.9900,0.2896,ER,nan
-83.6279,9.2933,31.0700,0.6008,ER,nan
-84.0862,9.3300,35.0700,1.0726,ER,nan
-84.3153,9.5548,59.4700,0.7883,ER,nan
-84.1381,9.3218,32.1700,0.4503,ER,nan
-84.3348,9.4310,54.9600,0.4895,ER,nan
-84.0330,9.8927,3.5700,0.3153,ER,nan
-83.9979,9.0356,20.0600,0.7991,ER,nan
-83.4985,9.0461,38.9600,1.1220,ER,nan
-83.5815,9.5055,0.5600,0.1343,ER,nan
-83.6969,9.1801,37.3100,2.4843,ER,nan
-84.1903,9.4555,58.6000,0.2442,ER,nan
-83.8792,8.8239,21.9900,1.2724,ER,nan
-84.0144,9.0710,21.5100,0.6706,ER,nan
-84.7508,9.2814,42.8600,0.3745,ER,nan
-84.1211,9.3013,27.4800,0.4930,ER,nan
-84.1001,9.0027,17.6700,0.4877,ER,nan
-84.4425,9.0846,17.3100,0.5456,ER,nan
-84.6250,9.3719,56.6300,0.5986,ER,nan
-83.9694,8.8630,8.7400,0.1931,ER,nan
-84.5439,9.5475,24.8500,0.4639,ER,nan
-84.1115,8.8994,6.5000,0.4926,ER,nan
-83.9025,9.5727,34.7100,0.3141,ER,nan
-84.1035,8.9177,29.1800,0.5196,ER,nan
-83.6294,9.6922,18.9300,0.1978,ER,nan
-83.7814,9.1559,51.8400,0.8234,ER,nan
-84.3882,9.5290,26.4500,0.7086,ER,nan
-83.9031,9.5740,35.5600,0.3854,ER,nan
-83.9064,9.4601,5.0100,0.2147,ER,nan
-84.5389,9.4170,20.5900,0.2111,ER,nan
