lon,lat,az,bound,slab
105.9582,-9.0886,304.3978,IN-YA,sum
106.0739,-9.1411,299.5359,IN-YA,sum
106.1896,-9.1936,294.6740,IN-YA,sum
106.2790,-9.2342,294.6789,IN-YA,sum
106.3685,-9.2749,294.6837,IN-YA,sum
106.4788,-9.3278,294.9874,IN-YA,sum
106.5891,-9.3807,295.2912,IN-YA,sum
106.6994,-9.4337,295.5949,IN-YA,sum
106.8098,-9.4866,295.8986,IN-YA,sum
106.9474,-9.5415,294.9210,IN-YA,sum
107.0849,-9.5964,293.9435,IN-YA,sum
107.2225,-9.6513,292.9660,IN-YA,sum
107.3600,-9.7062,291.9884,IN-YA,sum
107.4742,-9.7638,293.2604,IN-YA,sum
107.5884,-9.8214,294.5324,IN-YA,sum
107.7026,-9.8790,295.8043,IN-YA,sum
107.8168,-9.9366,297.0763,IN-YA,sum
107.9691,-9.9706,293.4885,IN-YA,sum
108.1214,-10.0046,289.9007,IN-YA,sum
108.2737,-10.0387,286.3129,IN-YA,sum
108.4260,-10.0727,282.7250,IN-YA,sum
108.5721,-10.0951,281.7467,IN-YA,sum
108.7181,-10.1175,280.7684,IN-YA,sum
108.8641,-10.1399,279.7901,IN-YA,sum
109.0101,-10.1623,278.8118,IN-YA,sum
109.1691,-10.1686,277.1702,IN-YA,sum
109.3281,-10.1749,275.5286,IN-YA,sum
109.4871,-10.1812,273.8870,IN-YA,sum
109.6461,-10.1875,272.2454,IN-YA,sum
109.7793,-10.2056,273.6363,IN-YA,sum
109.9126,-10.2237,275.0271,IN-YA,sum
110.0459,-10.2418,276.4180,IN-YA,sum
110.1792,-10.2599,277.8088,IN-YA,sum
110.2888,-10.2812,278.6440,IN-YA,sum
110.3984,-10.3026,279.4792,IN-YA,sum
110.5080,-10.3239,280.3143,IN-YA,sum
110.6177,-10.3452,281.1495,IN-YA,sum
110.7170,-10.3781,283.0116,IN-YA,sum
110.8163,-10.4111,284.8737,IN-YA,sum
110.9156,-10.4441,286.7359,IN-YA,sum
111.0150,-10.4770,288.5980,IN-YA,sum
111.1420,-10.5020,286.7674,IN-YA,sum
111.2690,-10.5270,284.9368,IN-YA,sum
111.3960,-10.5520,283.1062,IN-YA,sum
111.5230,-10.5770,281.2755,IN-YA,sum
111.6848,-10.5957,280.1233,IN-YA,sum
111.8465,-10.6145,278.9711,IN-YA,sum
112.0083,-10.6333,277.8189,IN-YA,sum
112.1700,-10.6520,276.6667,IN-YA,sum
112.2682,-10.6785,278.8282,IN-YA,sum
112.3665,-10.7050,280.9897,IN-YA,sum
112.4648,-10.7315,283.1512,IN-YA,sum
112.5630,-10.7580,285.3127,IN-YA,sum
112.7233,-10.7860,283.9911,IN-YA,sum
112.8835,-10.8140,282.6695,IN-YA,sum
113.0437,-10.8420,281.3479,IN-YA,sum
113.2040,-10.8700,280.0263,IN-YA,sum
113.3420,-10.8935,279.9664,IN-YA,sum
113.4800,-10.9170,279.9065,IN-YA,sum
113.6180,-10.9405,279.8465,IN-YA,sum
113.7560,-10.9640,279.7866,IN-YA,sum
113.9195,-10.9950,280.0575,IN-YA,sum
114.0830,-11.0260,280.3284,IN-YA,sum
114.2465,-11.0570,280.5993,IN-YA,sum
114.4100,-11.0880,280.8703,IN-YA,sum
114.5607,-11.1037,279.6576,IN-YA,sum
114.7115,-11.1195,278.4450,IN-YA,sum
114.8623,-11.1352,277.2323,IN-YA,sum
115.0130,-11.1510,276.0196,IN-YA,sum
115.1525,-11.1680,276.2715,IN-YA,sum
115.2920,-11.1850,276.5233,IN-YA,sum
115.4315,-11.2020,276.7751,IN-YA,sum
115.5710,-11.2190,277.0270,IN-YA,sum
115.7218,-11.2330,276.6078,IN-YA,sum
115.8725,-11.2470,276.1885,IN-YA,sum
116.0233,-11.2610,275.7693,IN-YA,sum
116.1740,-11.2750,275.3501,IN-YA,sum
116.3438,-11.2890,275.1979,IN-YA,sum
116.5135,-11.3030,275.0456,IN-YA,sum
116.6832,-11.3170,274.8933,IN-YA,sum
116.8530,-11.3310,274.7411,IN-YA,sum
117.0264,-11.3603,275.9815,IN-YA,sum
117.1997,-11.3895,277.2219,IN-YA,sum
117.3731,-11.4188,278.4624,IN-YA,sum
117.5465,-11.4481,279.7028,IN-YA,sum
117.6920,-11.4518,277.6283,IN-YA,sum
117.8376,-11.4554,275.5538,IN-YA,sum
117.9832,-11.4590,273.4792,IN-YA,sum
118.1288,-11.4627,271.4047,IN-YA,sum
118.2493,-11.4521,269.7692,IN-YA,sum
118.3699,-11.4416,268.1338,IN-YA,sum
118.4905,-11.4311,266.4984,IN-YA,sum
118.6111,-11.4206,264.8630,IN-YA,sum
118.7758,-11.4137,265.5203,IN-YA,sum
118.9406,-11.4068,266.1775,IN-YA,sum
119.1053,-11.3999,266.8347,IN-YA,sum
119.2700,-11.3930,267.4919,IN-YA,sum
119.3908,-11.4077,267.4919,IN-YA,sum
119.5116,-11.4223,267.4919,IN-YA,sum
119.6324,-11.4369,267.4919,IN-YA,sum
119.7532,-11.4516,267.4919,IN-YA,sum
119.8858,-11.4664,267.3742,IN-YA,sum
120.0183,-11.4813,267.2566,IN-YA,sum
120.1241,-11.4764,267.2566,IN-YA,sum
120.2299,-11.4714,267.2566,IN-YA,sum
120.3270,-11.4677,267.2783,IN-YA,sum
120.4240,-11.4640,267.3000,IN-YA,sum
120.5211,-11.4603,267.3218,IN-YA,sum
120.6182,-11.4565,267.3435,IN-YA,sum
120.7153,-11.4527,267.3653,IN-YA,sum
120.8124,-11.4490,267.3870,IN-YA,sum
120.9094,-11.4453,267.4087,IN-YA,sum
121.0065,-11.4416,267.4304,IN-YA,sum
121.1035,-11.4379,267.4521,IN-YA,sum
121.2006,-11.4341,267.4738,IN-YA,sum
121.2977,-11.4304,267.4955,IN-YA,sum
121.3948,-11.4267,267.5173,IN-YA,sum
121.4918,-11.4230,267.5390,IN-YA,sum
121.5889,-11.4192,267.5607,IN-YA,sum
121.6859,-11.4155,267.5824,IN-YA,sum
121.7830,-11.4118,267.6042,IN-YA,sum
121.8885,-11.3838,266.0004,IN-YA,sum
121.9940,-11.3558,264.3965,IN-YA,sum
122.0995,-11.3278,262.7926,IN-YA,sum
122.2050,-11.2998,261.1888,IN-YA,sum
122.3105,-11.2718,259.5849,IN-YA,sum
122.4160,-11.2438,257.9810,IN-YA,sum
122.5215,-11.2158,256.3772,IN-YA,sum
122.6270,-11.1878,254.7733,IN-YA,sum
122.7745,-11.1395,253.9570,IN-YA,sum
122.9220,-11.0913,253.1406,IN-YA,sum
123.0695,-11.0431,252.3243,IN-YA,sum
123.2170,-10.9948,251.5079,IN-YA,sum
123.3098,-10.9589,251.1295,IN-YA,sum
123.4027,-10.9231,250.7511,IN-YA,sum
123.4956,-10.8872,250.3727,IN-YA,sum
123.5885,-10.8514,249.9943,IN-YA,sum
123.6813,-10.8155,249.6159,IN-YA,sum
123.7742,-10.7797,249.2375,IN-YA,sum
123.8671,-10.7439,248.8591,IN-YA,sum
123.9600,-10.7081,248.4808,IN-YA,sum
124.0567,-10.6684,248.3260,IN-YA,sum
124.1535,-10.6286,248.1712,IN-YA,sum
124.2502,-10.5889,248.0163,IN-YA,sum
124.3470,-10.5491,247.8615,IN-YA,sum
124.4437,-10.5093,247.7067,IN-YA,sum
124.5405,-10.4695,247.5519,IN-YA,sum
124.6372,-10.4298,247.3970,IN-YA,sum
124.7340,-10.3900,247.2422,IN-YA,sum
124.8402,-10.3323,245.6933,IN-YA,sum
124.9465,-10.2745,244.1444,IN-YA,sum
125.0528,-10.2168,242.5954,IN-YA,sum
125.1590,-10.1590,241.0465,IN-YA,sum
125.2398,-10.1152,241.0738,IN-YA,sum
125.3205,-10.0715,241.1012,IN-YA,sum
125.4013,-10.0278,241.1285,IN-YA,sum
125.4820,-9.9840,241.1558,IN-YA,sum
125.5787,-9.9340,241.4372,IN-YA,sum
125.6755,-9.8840,241.7186,IN-YA,sum
125.7722,-9.8340,242.0000,IN-YA,sum
125.8690,-9.7840,242.2815,IN-YA,sum
125.9850,-9.7371,243.6249,IN-YA,sum
126.1010,-9.6902,244.9683,IN-YA,sum
126.2170,-9.6433,246.3118,IN-YA,sum
126.3330,-9.5964,247.6552,IN-YA,sum
126.4630,-9.5448,247.7472,IN-YA,sum
126.5930,-9.4931,247.8392,IN-YA,sum
126.7230,-9.4414,247.9312,IN-YA,sum
126.8530,-9.3898,248.0232,IN-YA,sum
126.9972,-9.3476,249.3714,IN-YA,sum
127.1415,-9.3053,250.7197,IN-YA,sum
127.2858,-9.2630,252.0679,IN-YA,sum
127.4300,-9.2208,253.4161,IN-YA,sum
127.5475,-9.1989,254.8768,IN-YA,sum
127.6650,-9.1770,256.3376,IN-YA,sum
127.7825,-9.1550,257.7984,IN-YA,sum
127.9000,-9.1331,259.2591,IN-YA,sum
128.0190,-9.1237,260.7914,IN-YA,sum
128.1380,-9.1143,262.3237,IN-YA,sum
128.2570,-9.1049,263.8560,IN-YA,sum
128.3760,-9.0955,265.3883,IN-YA,sum
128.4673,-9.0861,265.2132,IN-YA,sum
128.5585,-9.0767,265.0381,IN-YA,sum
128.6498,-9.0673,264.8630,IN-YA,sum
128.7410,-9.0579,264.6879,IN-YA,sum
128.8322,-9.0485,264.5127,IN-YA,sum
128.9235,-9.0391,264.3376,IN-YA,sum
129.0147,-9.0297,264.1625,IN-YA,sum
129.1060,-9.0203,263.9874,IN-YA,sum
129.2004,-9.0085,263.8334,IN-YA,sum
129.2947,-8.9968,263.6794,IN-YA,sum
129.3891,-8.9851,263.5254,IN-YA,sum
129.4835,-8.9733,263.3715,IN-YA,sum
129.5779,-8.9615,263.2176,IN-YA,sum
129.6722,-8.9497,263.0636,IN-YA,sum
129.7666,-8.9380,262.9096,IN-YA,sum
129.8610,-8.9262,262.7557,IN-YA,sum
130.0308,-8.8760,260.3915,IN-YA,sum
130.2005,-8.8259,258.0273,IN-YA,sum
130.3702,-8.7758,255.6631,IN-YA,sum
130.5400,-8.7256,253.2989,IN-YA,sum
130.6382,-8.6849,251.7736,IN-YA,sum
130.7365,-8.6441,250.2482,IN-YA,sum
130.8347,-8.6033,248.7229,IN-YA,sum
130.9330,-8.5625,247.1976,IN-YA,sum
131.0535,-8.4887,244.9527,IN-YA,sum
131.1740,-8.4150,242.7079,IN-YA,sum
131.2945,-8.3412,240.4631,IN-YA,sum
131.4150,-8.2675,238.2183,IN-YA,sum
131.4150,-8.2675,227.3138,IN-YA,sum
131.4715,-8.1917,225.9507,IN-YA,sum
131.5280,-8.1159,224.5876,IN-YA,sum
131.5845,-8.0401,223.2246,IN-YA,sum
131.6410,-7.9643,221.8615,IN-YA,sum
131.6975,-7.8885,220.4984,IN-YA,sum
131.7540,-7.8127,219.1354,IN-YA,sum
131.8105,-7.7370,217.7724,IN-YA,sum
131.8670,-7.6612,216.4093,IN-YA,sum
131.9375,-7.5772,216.8268,IN-YA,sum
132.0080,-7.4932,217.2443,IN-YA,sum
132.0785,-7.4093,217.6618,IN-YA,sum
132.1490,-7.3253,218.0793,IN-YA,sum
132.2195,-7.2414,218.4968,IN-YA,sum
132.2900,-7.1574,218.9143,IN-YA,sum
132.3605,-7.0734,219.3318,IN-YA,sum
132.4310,-6.9894,219.7493,IN-YA,sum
132.4955,-6.9123,219.7357,IN-YA,sum
132.5600,-6.8352,219.7222,IN-YA,sum
132.6245,-6.7581,219.7086,IN-YA,sum
132.6890,-6.6810,219.6951,IN-YA,sum
132.7432,-6.5837,218.3482,IN-YA,sum
132.7974,-6.4863,217.0013,IN-YA,sum
132.8516,-6.3889,215.6544,IN-YA,sum
132.9058,-6.2915,214.3075,IN-YA,sum
132.9600,-6.1941,212.9606,IN-YA,sum
133.0142,-6.0967,211.6137,IN-YA,sum
133.0684,-5.9993,210.2668,IN-YA,sum
133.1225,-5.9019,208.9199,IN-YA,sum
133.0962,-5.7821,203.7683,IN-YA,sum
133.0700,-5.6624,198.6168,IN-YA,sum
133.0437,-5.5427,193.4652,IN-YA,sum
133.0175,-5.4229,188.3136,IN-YA,sum
132.9913,-5.3032,183.1621,IN-YA,sum
132.9651,-5.1834,178.0105,IN-YA,sum
132.9389,-5.0636,172.8589,IN-YA,sum
132.9126,-4.9439,167.7074,IN-YA,sum
132.8637,-4.8179,165.4945,IN-YA,sum
132.8148,-4.6920,163.2816,IN-YA,sum
132.7659,-4.5660,161.0687,IN-YA,sum
132.7170,-4.4400,158.8558,IN-YA,sum
132.6168,-4.3137,154.5549,IN-YA,sum
132.5165,-4.1874,150.2540,IN-YA,sum
132.4162,-4.0611,145.9531,IN-YA,sum
132.3160,-3.9348,141.6522,IN-YA,sum
132.2158,-3.8085,141.6501,IN-YA,sum
132.1155,-3.6821,141.6481,IN-YA,sum
132.0152,-3.5557,141.6461,IN-YA,sum
131.9150,-3.4293,141.6440,IN-YA,sum
131.8085,-3.3592,137.0846,IN-YA,sum
131.7020,-3.2891,132.5251,IN-YA,sum
131.5955,-3.2190,127.9657,IN-YA,sum
131.4890,-3.1489,123.4062,IN-YA,sum
131.3825,-3.0787,123.4084,IN-YA,sum
131.2760,-3.0086,123.4106,IN-YA,sum
131.1695,-2.9385,123.4128,IN-YA,sum
131.0630,-2.8684,123.4150,IN-YA,sum
130.9435,-2.8248,120.0831,IN-YA,sum
130.8240,-2.7812,116.7512,IN-YA,sum
130.7045,-2.7376,113.4193,IN-YA,sum
130.5850,-2.6939,110.0874,IN-YA,sum
130.4655,-2.6502,110.0916,IN-YA,sum
130.3460,-2.6066,110.0958,IN-YA,sum
130.2265,-2.5629,110.1000,IN-YA,sum
130.1070,-2.5192,110.1042,IN-YA,sum
130.0009,-2.5064,108.4584,IN-YA,sum
129.8947,-2.4935,106.8126,IN-YA,sum
129.7886,-2.4806,105.1668,IN-YA,sum
129.6825,-2.4678,103.5210,IN-YA,sum
129.5764,-2.4550,101.8752,IN-YA,sum
129.4703,-2.4421,100.2294,IN-YA,sum
129.3641,-2.4292,98.5836,IN-YA,sum
129.2580,-2.4163,96.9378,IN-YA,sum
129.1487,-2.4001,96.9378,IN-YA,sum
129.0393,-2.3838,96.9378,IN-YA,sum
128.9299,-2.3676,96.9378,IN-YA,sum
128.8205,-2.3514,96.9378,IN-YA,sum
128.7112,-2.3352,96.9378,IN-YA,sum
128.6018,-2.3189,96.9378,IN-YA,sum
128.4924,-2.3026,96.9378,IN-YA,sum
128.3830,-2.2864,96.9378,IN-YA,sum
120.3830,-0.1864,90.9378,IN-YA,sum
141.8830,34.2130,191.2559,PA/NA,kur
141.9103,34.3263,191.2559,PA/NA,kur
141.9375,34.4395,191.2559,PA/NA,kur
141.9647,34.5528,191.2559,PA/NA,kur
141.9920,34.6660,191.2559,PA/NA,kur
142.0105,34.7775,189.5138,PA/NA,kur
142.0290,34.8890,187.7717,PA/NA,kur
142.0905,35.0490,197.4937,PA/NA,kur
142.1302,35.1330,199.3392,PA/NA,kur
142.1700,35.2170,201.1847,PA/NA,kur
142.2210,35.3330,199.7573,PA/NA,kur
142.2730,35.4180,203.1436,PA/NA,kur
142.3250,35.5030,206.5300,PA/NA,kur
142.3862,35.5943,207.5834,PA/NA,kur
142.4475,35.6857,208.6369,PA/NA,kur
142.4891,35.7719,205.0254,PA/NA,kur
142.5308,35.8582,201.4139,PA/NA,kur
142.6060,36.0010,203.1238,PA/NA,kur
142.6810,36.0640,223.9328,PA/NA,kur
142.7807,36.1557,221.3099,PA/NA,kur
142.8870,36.2640,218.4193,PA/NA,kur
143.0009,36.3938,215.2929,PA/NA,kur
143.0693,36.4681,215.9148,PA/NA,kur
143.1377,36.5425,216.5367,PA/NA,kur
143.2627,36.6734,217.4983,PA/NA,kur
143.3354,36.7667,214.7527,PA/NA,kur
143.4080,36.8600,212.0072,PA/NA,kur
143.4630,36.9595,207.9357,PA/NA,kur
143.5180,37.0590,203.8641,PA/NA,kur
143.5775,37.1745,203.1073,PA/NA,kur
143.6370,37.2900,202.3505,PA/NA,kur
143.6900,37.3845,203.2015,PA/NA,kur
143.7430,37.4790,204.0524,PA/NA,kur
143.7930,37.5945,201.5082,PA/NA,kur
143.8430,37.7100,198.9640,PA/NA,kur
143.8949,37.8254,199.2878,PA/NA,kur
143.9469,37.9408,199.6117,PA/NA,kur
143.9678,38.0587,193.7972,PA/NA,kur
143.9888,38.1765,187.9827,PA/NA,kur
144.0154,38.3448,187.0644,PA/NA,kur
144.0421,38.5131,187.0933,PA/NA,kur
144.0808,38.6884,189.8196,PA/NA,kur
144.1061,38.7936,190.2201,PA/NA,kur
144.1314,38.8988,190.6205,PA/NA,kur
144.1463,39.0148,188.1592,PA/NA,kur
144.1611,39.1308,185.6980,PA/NA,kur
144.1821,39.2524,186.6529,PA/NA,kur
144.2030,39.3740,187.6078,PA/NA,kur
144.2195,39.4655,187.7706,PA/NA,kur
144.2360,39.5570,187.9335,PA/NA,kur
144.2305,39.6620,182.8118,PA/NA,kur
144.2250,39.7670,177.6902,PA/NA,kur
144.2540,39.9280,187.8805,PA/NA,kur
144.2830,40.0670,189.0921,PA/NA,kur
144.3280,40.2030,194.2104,PA/NA,kur
144.3990,40.3670,198.2986,PA/NA,kur
144.4390,40.4580,198.4089,PA/NA,kur
144.4790,40.5490,198.5191,PA/NA,kur
144.5360,40.6662,199.3876,PA/NA,kur
144.5929,40.7835,200.2560,PA/NA,kur
144.6658,40.8845,204.4681,PA/NA,kur
144.7388,40.9856,208.6803,PA/NA,kur
144.8283,41.0628,211.8178,PA/NA,kur
144.9178,41.1400,214.9553,PA/NA,kur
145.0072,41.2172,218.0928,PA/NA,kur
145.0967,41.2944,221.2303,PA/NA,kur
145.1978,41.3591,223.3391,PA/NA,kur
145.2989,41.4238,225.4479,PA/NA,kur
145.4001,41.4885,227.5568,PA/NA,kur
145.5012,41.5532,229.6656,PA/NA,kur
145.6886,41.6439,233.4266,PA/NA,kur
145.8760,41.7347,237.1877,PA/NA,kur
146.0199,41.7933,238.2768,PA/NA,kur
146.1639,41.8518,239.3659,PA/NA,kur
146.3079,41.9104,240.4550,PA/NA,kur
146.4519,41.9690,241.5441,PA/NA,kur
146.5843,42.0300,240.7446,PA/NA,kur
146.7167,42.0910,239.9452,PA/NA,kur
146.8491,42.1520,239.1457,PA/NA,kur
146.9815,42.2130,238.3462,PA/NA,kur
147.1273,42.2963,236.8778,PA/NA,kur
147.2731,42.3796,235.4094,PA/NA,kur
147.4189,42.4629,233.9409,PA/NA,kur
147.5646,42.5462,232.4725,PA/NA,kur
147.6791,42.6161,232.2313,PA/NA,kur
147.7937,42.6860,231.9902,PA/NA,kur
147.9083,42.7559,231.7491,PA/NA,kur
148.0228,42.8259,231.5079,PA/NA,kur
148.1373,42.8958,231.2668,PA/NA,kur
148.2518,42.9657,231.0256,PA/NA,kur
148.3664,43.0356,230.7844,PA/NA,kur
148.4809,43.1055,230.5433,PA/NA,kur
148.5863,43.1744,230.2661,PA/NA,kur
148.6916,43.2432,229.9890,PA/NA,kur
148.7969,43.3120,229.7118,PA/NA,kur
148.9022,43.3809,229.4347,PA/NA,kur
149.0075,43.4497,229.1576,PA/NA,kur
149.1129,43.5186,228.8804,PA/NA,kur
149.2183,43.5875,228.6033,PA/NA,kur
149.3236,43.6563,228.3261,PA/NA,kur
149.4505,43.7226,229.0836,PA/NA,kur
149.5774,43.7889,229.8410,PA/NA,kur
149.7044,43.8552,230.5985,PA/NA,kur
149.8313,43.9216,231.3560,PA/NA,kur
149.9582,43.9879,232.1135,PA/NA,kur
150.0851,44.0543,232.8709,PA/NA,kur
150.2121,44.1206,233.6284,PA/NA,kur
150.3390,44.1870,234.3858,PA/NA,kur
150.4735,44.2520,234.8271,PA/NA,kur
150.6080,44.3170,235.2685,PA/NA,kur
150.7425,44.3820,235.7098,PA/NA,kur
150.8770,44.4470,236.1512,PA/NA,kur
151.0125,44.5113,236.2485,PA/NA,kur
151.1480,44.5755,236.3458,PA/NA,kur
151.2835,44.6397,236.4432,PA/NA,kur
151.4190,44.7040,236.5405,PA/NA,kur
151.5292,44.7554,236.5883,PA/NA,kur
151.6393,44.8068,236.6360,PA/NA,kur
151.7494,44.8582,236.6838,PA/NA,kur
151.8595,44.9096,236.7315,PA/NA,kur
151.9696,44.9610,236.7792,PA/NA,kur
152.0797,45.0124,236.8270,PA/NA,kur
152.1898,45.0638,236.8748,PA/NA,kur
152.2999,45.1152,236.9225,PA/NA,kur
152.4682,45.2096,235.6037,PA/NA,kur
152.6365,45.3041,234.2850,PA/NA,kur
152.8048,45.3986,232.9662,PA/NA,kur
152.9730,45.4930,231.6474,PA/NA,kur
153.1118,45.5940,229.7399,PA/NA,kur
153.2505,45.6950,227.8324,PA/NA,kur
153.3893,45.7960,225.9250,PA/NA,kur
153.5280,45.8970,224.0175,PA/NA,kur
153.6947,46.0328,223.1703,PA/NA,kur
153.8615,46.1685,222.3231,PA/NA,kur
154.0283,46.3042,221.4760,PA/NA,kur
154.1950,46.4400,220.6288,PA/NA,kur
154.3123,46.5433,219.9990,PA/NA,kur
154.4295,46.6465,219.3692,PA/NA,kur
154.5467,46.7498,218.7394,PA/NA,kur
154.6640,46.8530,218.1096,PA/NA,kur
154.7833,46.9555,218.2260,PA/NA,kur
154.9025,47.0580,218.3423,PA/NA,kur
155.0217,47.1605,218.4586,PA/NA,kur
155.1410,47.2630,218.5749,PA/NA,kur
155.2912,47.3785,219.3152,PA/NA,kur
155.4415,47.4940,220.0554,PA/NA,kur
155.5917,47.6095,220.7956,PA/NA,kur
155.7420,47.7250,221.5358,PA/NA,kur
155.8947,47.8395,221.6534,PA/NA,kur
156.0475,47.9540,221.7711,PA/NA,kur
156.2003,48.0685,221.8887,PA/NA,kur
156.3530,48.1830,222.0063,PA/NA,kur
156.5208,48.3020,222.3407,PA/NA,kur
156.6885,48.4210,222.6750,PA/NA,kur
156.8562,48.5400,223.0093,PA/NA,kur
157.0240,48.6590,223.3436,PA/NA,kur
157.1869,48.7670,223.7586,PA/NA,kur
157.3499,48.8751,224.1736,PA/NA,kur
157.5129,48.9832,224.5886,PA/NA,kur
157.6758,49.0913,225.0036,PA/NA,kur
157.8272,49.1757,226.1743,PA/NA,kur
157.9785,49.2602,227.3450,PA/NA,kur
158.1298,49.3447,228.5157,PA/NA,kur
158.2811,49.4292,229.6864,PA/NA,kur
158.3924,49.5131,227.4781,PA/NA,kur
158.5036,49.5970,225.2698,PA/NA,kur
158.6148,49.6809,223.0616,PA/NA,kur
158.7261,49.7648,220.8533,PA/NA,kur
158.8818,49.8740,221.7697,PA/NA,kur
159.0376,49.9833,222.6862,PA/NA,kur
159.1399,50.0790,220.6537,PA/NA,kur
159.2423,50.1748,218.6211,PA/NA,kur
159.3447,50.2706,216.5885,PA/NA,kur
159.4470,50.3663,214.5560,PA/NA,kur
159.5694,50.4740,214.9191,PA/NA,kur
159.6918,50.5816,215.2822,PA/NA,kur
159.8142,50.6893,215.6453,PA/NA,kur
159.9366,50.7970,216.0084,PA/NA,kur
160.0376,50.8897,215.8403,PA/NA,kur
160.1387,50.9825,215.6722,PA/NA,kur
160.2398,51.0752,215.5041,PA/NA,kur
160.3408,51.1679,215.3361,PA/NA,kur
160.4418,51.2606,215.1680,PA/NA,kur
160.5428,51.3533,215.0000,PA/NA,kur
160.6438,51.4460,214.8319,PA/NA,kur
160.7449,51.5387,214.6638,PA/NA,kur
160.9220,51.6804,215.4900,PA/NA,kur
161.0991,51.8221,216.3162,PA/NA,kur
161.2762,51.9638,217.1424,PA/NA,kur
161.4532,52.1054,217.9686,PA/NA,kur
161.5599,52.2075,216.6585,PA/NA,kur
161.6666,52.3097,215.3485,PA/NA,kur
161.7732,52.4118,214.0384,PA/NA,kur
161.8799,52.5139,212.7283,PA/NA,kur
161.9668,52.5930,212.9942,PA/NA,kur
162.0537,52.6722,213.2602,PA/NA,kur
162.1406,52.7514,213.5261,PA/NA,kur
162.2275,52.8305,213.7920,PA/NA,kur
162.3589,52.9876,210.3097,PA/NA,kur
162.4903,53.1447,206.8274,PA/NA,kur
162.6227,53.2897,207.3114,PA/NA,kur
162.7552,53.4348,207.7953,PA/NA,kur
162.8877,53.5799,208.2792,PA/NA,kur
163.0202,53.7250,208.7632,PA/NA,kur
163.1273,53.8727,207.3868,PA/NA,kur
163.2345,54.0204,206.0104,PA/NA,kur
163.3417,54.1681,204.6340,PA/NA,kur
163.4488,54.3158,203.2576,PA/NA,kur
163.5220,54.4303,202.5571,PA/NA,kur
163.5951,54.5448,201.8565,PA/NA,kur
163.6683,54.6593,201.1560,PA/NA,kur
163.7414,54.7737,200.4555,PA/NA,kur
163.8225,54.8825,200.4555,PA/NA,kur
163.9037,54.9913,200.4555,PA/NA,kur
163.9848,55.1001,200.4555,PA/NA,kur
164.0660,55.2090,200.4555,PA/NA,kur
140.3118,-6.0693,333.0864,AU/PA,sol
144.3118,-6.0693,333.0864,AU/PA,sol
144.3929,-6.2286,333.0864,AU/PA,sol
144.4739,-6.3878,333.0864,AU/PA,sol
144.5910,-6.5240,331.3718,AU/PA,sol
144.7082,-6.6602,329.6573,AU/PA,sol
144.8254,-6.7965,327.9428,AU/PA,sol
144.9425,-6.9327,326.2282,AU/PA,sol
145.0596,-7.0689,324.5136,AU/PA,sol
145.1767,-7.2051,322.7991,AU/PA,sol
145.2939,-7.3413,321.0846,AU/PA,sol
145.4110,-7.4775,319.3700,AU/PA,sol
145.5296,-7.5920,318.7115,AU/PA,sol
145.6481,-7.7065,318.0530,AU/PA,sol
145.7666,-7.8209,317.3945,AU/PA,sol
145.8852,-7.9354,316.7361,AU/PA,sol
146.0037,-8.0498,316.0777,AU/PA,sol
146.1223,-8.1643,315.4192,AU/PA,sol
146.2408,-8.2788,314.7607,AU/PA,sol
146.3594,-8.3933,314.1022,AU/PA,sol
146.4724,-8.4763,313.1421,AU/PA,sol
146.5855,-8.5593,312.1820,AU/PA,sol
146.6986,-8.6423,311.2219,AU/PA,sol
146.8116,-8.7253,310.2617,AU/PA,sol
146.9246,-8.8083,309.3016,AU/PA,sol
147.0377,-8.8913,308.3414,AU/PA,sol
147.1508,-8.9743,307.3813,AU/PA,sol
147.2638,-9.0573,306.4211,AU/PA,sol
147.4226,-9.1240,303.0462,AU/PA,sol
147.5813,-9.1907,299.6714,AU/PA,sol
147.7401,-9.2575,296.2966,AU/PA,sol
147.8989,-9.3242,292.9217,AU/PA,sol
148.0643,-9.3452,289.0025,AU/PA,sol
148.2298,-9.3662,285.0833,AU/PA,sol
148.3953,-9.3872,281.1640,AU/PA,sol
148.5608,-9.4082,277.2448,AU/PA,sol
148.5870,-9.3950,243.1230,AU/PA,sol
148.6779,-9.3496,243.1374,AU/PA,sol
148.7688,-9.3042,243.1518,AU/PA,sol
148.8596,-9.2588,243.1662,AU/PA,sol
148.9505,-9.2135,243.1807,AU/PA,sol
149.0414,-9.1681,243.1952,AU/PA,sol
149.1322,-9.1227,243.2096,AU/PA,sol
149.2231,-9.0774,243.2240,AU/PA,sol
149.3140,-9.0320,243.2385,AU/PA,sol
149.4505,-9.0088,247.4863,AU/PA,sol
149.5870,-8.9855,251.7341,AU/PA,sol
149.7235,-8.9623,255.9819,AU/PA,sol
149.8600,-8.9390,260.2297,AU/PA,sol
150.0030,-7.9100,259.3333,AU/PA,sol
150.1460,-6.8810,258.4370,AU/PA,sol
150.2752,-6.8342,256.3166,AU/PA,sol
150.4045,-6.7875,254.1961,AU/PA,sol
150.5337,-6.7408,252.0756,AU/PA,sol
150.6630,-6.6940,249.9551,AU/PA,sol
150.7842,-6.6312,248.0802,AU/PA,sol
150.9055,-6.5685,246.2052,AU/PA,sol
151.0267,-6.5057,244.3303,AU/PA,sol
151.1480,-6.4430,242.4554,AU/PA,sol
151.2506,-6.3917,242.6561,AU/PA,sol
151.3531,-6.3404,242.8569,AU/PA,sol
