lon,lat,az,bound,slab,depth
186.297,-21.248,201.0433,PA/AU,ker,9.403
186.335,-21.1593,201.2206,PA/AU,ker,8.996
186.373,-21.0705,201.3979,PA/AU,ker,9.536
186.411,-20.9817,201.5752,PA/AU,ker,8.737
186.449,-20.893,201.7525,PA/AU,ker,9.516
186.523,-20.7395,202.9968,PA/AU,ker,9.81
186.597,-20.586,204.2412,PA/AU,ker,9.75
186.6433,-20.4905,204.2765,PA/AU,ker,8.999
186.6895,-20.395,204.3118,PA/AU,ker,9.525
186.7357,-20.2995,204.3471,PA/AU,ker,9.906
186.782,-20.204,204.3825,PA/AU,ker,9.915
186.8233,-20.0977,203.291,PA/AU,ker,9.722
186.8645,-19.9915,202.1996,PA/AU,ker,9.021
186.9058,-19.8852,201.1082,PA/AU,ker,9.025
186.947,-19.779,200.0168,PA/AU,ker,9.045
186.9885,-19.62,196.907,PA/AU,ker,9.32
187.03,-19.461,193.7973,PA/AU,ker,8.757
187.054,-19.3635,193.6147,PA/AU,ker,9.369
187.078,-19.266,193.4321,PA/AU,ker,9.554
187.102,-19.1685,193.2494,PA/AU,ker,8.976
187.126,-19.071,193.0668,PA/AU,ker,9.297
187.17,-18.924,194.4306,PA/AU,ker,8.9
187.214,-18.777,195.7944,PA/AU,ker,8.026
187.258,-18.63,195.8075,PA/AU,ker,6.82
187.302,-18.483,195.8207,PA/AU,ker,8.162
187.3555,-18.3175,196.4317,PA/AU,ker,8.887
187.409,-18.152,197.0428,PA/AU,ker,8.434
187.4345,-18.0435,194.817,PA/AU,ker,8.614
187.46,-17.935,192.5911,PA/AU,ker,8.575
187.5075,-17.806,195.9468,PA/AU,ker,8.377
187.555,-17.677,199.3025,PA/AU,ker,8.699
187.5727,-17.5755,196.8423,PA/AU,ker,8.692
187.5905,-17.474,194.382,PA/AU,ker,7.817
187.6082,-17.3725,191.9217,PA/AU,ker,8.308
187.626,-17.271,189.4614,PA/AU,ker,8.782
187.6455,-17.117,188.1766,PA/AU,ker,8.233
187.665,-16.963,186.8919,PA/AU,ker,7.577
187.677,-16.8395,186.101,PA/AU,ker,8.974
187.689,-16.716,185.3102,PA/AU,ker,9.138
187.69,-16.62,184.1255,PA/AU,ker,8.082
187.691,-16.524,182.9408,PA/AU,ker,7.942
187.692,-16.428,181.7561,PA/AU,ker,7.501
187.693,-16.332,180.5713,PA/AU,ker,7.491
187.6965,-16.1865,180.9472,PA/AU,ker,7.77
187.7,-16.041,181.3231,PA/AU,ker,7.701
187.6845,-15.8865,177.9087,PA/AU,ker,7.705
187.669,-15.732,174.4944,PA/AU,ker,7.085
187.645,-15.561,172.3057,PA/AU,ker,7.719
187.6085,-15.467,165.8992,PA/AU,ker,8.342
187.572,-15.373,159.4926,PA/AU,ker,7.499
187.485,-15.262,151.2097,PA/AU,ker,6.903
187.398,-15.151,142.9267,PA/AU,ker,6.659
187.312,-15.092,134.1727,PA/AU,ker,7.133
187.226,-15.033,125.4187,PA/AU,ker,7.556
187.1435,-14.95,122.5564,PA/AU,ker,7.232
187.061,-14.867,119.6941,PA/AU,ker,7.429
186.9655,-14.826,116.8318,PA/AU,ker,7.181
186.87,-14.785,113.9695,PA/AU,ker,7.143
186.727,-14.697,122.4898,PA/AU,ker,7.17
186.593,-14.584,122.4898,PA/AU,ker,6.343
141.883,34.213,191.2559,PA/NA,kur,10.045
141.9103,34.3263,191.2559,PA/NA,kur,10.064
141.9375,34.4395,191.2559,PA/NA,kur,10.089
141.9647,34.5528,191.2559,PA/NA,kur,9.682
141.992,34.666,191.2559,PA/NA,kur,9.58
142.0105,34.7775,189.5138,PA/NA,kur,9.574
142.029,34.889,187.7717,PA/NA,kur,9.227
142.0905,35.049,197.4937,PA/NA,kur,9.17
142.1302,35.133,199.3392,PA/NA,kur,9.548
142.17,35.217,201.1847,PA/NA,kur,9.548
142.221,35.333,199.7573,PA/NA,kur,9.47
142.273,35.418,203.1436,PA/NA,kur,8.029
142.325,35.503,206.53,PA/NA,kur,8.775
142.3862,35.5943,207.5834,PA/NA,kur,8.025
142.4475,35.6857,208.6369,PA/NA,kur,7.034
142.4891,35.7719,205.0254,PA/NA,kur,6.876
142.5308,35.8582,201.4139,PA/NA,kur,6.203
142.606,36.001,203.1238,PA/NA,kur,8.501
142.681,36.064,223.9328,PA/NA,kur,8.885
142.7807,36.1557,221.3099,PA/NA,kur,8.742
142.887,36.264,218.4193,PA/NA,kur,8.581
143.0009,36.3938,215.2929,PA/NA,kur,8.439
143.0693,36.4681,215.9148,PA/NA,kur,8.198
143.1377,36.5425,216.5367,PA/NA,kur,8.035
143.2627,36.6734,217.4983,PA/NA,kur,7.891
143.3354,36.7667,214.7527,PA/NA,kur,8.237
143.408,36.86,212.0072,PA/NA,kur,8.145
143.463,36.9595,207.9357,PA/NA,kur,8.211
143.518,37.059,203.8641,PA/NA,kur,7.906
143.5775,37.1745,203.1073,PA/NA,kur,8.18
143.637,37.29,202.3505,PA/NA,kur,8.173
143.69,37.3845,203.2015,PA/NA,kur,8.057
143.743,37.479,204.0524,PA/NA,kur,8.212
143.793,37.5945,201.5082,PA/NA,kur,7.967
143.843,37.71,198.964,PA/NA,kur,7.903
143.8949,37.8254,199.2878,PA/NA,kur,7.872
143.9469,37.9408,199.6117,PA/NA,kur,7.658
143.9678,38.0587,193.7972,PA/NA,kur,8.128
143.9888,38.1765,187.9827,PA/NA,kur,8.069
144.0154,38.3448,187.0644,PA/NA,kur,8.149
144.0421,38.5131,187.0933,PA/NA,kur,8.461
144.0808,38.6884,189.8196,PA/NA,kur,8.693
144.1061,38.7936,190.2201,PA/NA,kur,8.662
144.1314,38.8988,190.6205,PA/NA,kur,8.797
144.1463,39.0148,188.1592,PA/NA,kur,8.677
144.1611,39.1308,185.698,PA/NA,kur,8.392
144.1821,39.2524,186.6529,PA/NA,kur,8.496
144.203,39.374,187.6078,PA/NA,kur,8.728
144.2195,39.4655,187.7706,PA/NA,kur,8.56
144.236,39.557,187.9335,PA/NA,kur,8.663
144.2305,39.662,182.8118,PA/NA,kur,8.752
144.225,39.767,177.6902,PA/NA,kur,8.704
144.254,39.928,187.8805,PA/NA,kur,8.494
144.283,40.067,189.0921,PA/NA,kur,8.686
144.328,40.203,194.2104,PA/NA,kur,8.648
144.399,40.367,198.2986,PA/NA,kur,8.563
144.439,40.458,198.4089,PA/NA,kur,8.262
144.479,40.549,198.5191,PA/NA,kur,8.391
144.536,40.6662,199.3876,PA/NA,kur,8.374
144.5929,40.7835,200.256,PA/NA,kur,8.169
144.6658,40.8845,204.4681,PA/NA,kur,8.156
144.7388,40.9856,208.6803,PA/NA,kur,7.627
144.8283,41.0628,211.8178,PA/NA,kur,6.393
144.9178,41.14,214.9553,PA/NA,kur,7.575
145.0072,41.2172,218.0928,PA/NA,kur,7.991
145.0967,41.2944,221.2303,PA/NA,kur,8.083
145.1978,41.3591,223.3391,PA/NA,kur,7.679
145.2989,41.4238,225.4479,PA/NA,kur,7.594
145.4001,41.4885,227.5568,PA/NA,kur,7.326
145.5012,41.5532,229.6656,PA/NA,kur,7.94
145.6886,41.6439,233.4266,PA/NA,kur,7.538
145.876,41.7347,237.1877,PA/NA,kur,7.3
146.0199,41.7933,238.2768,PA/NA,kur,7.596
146.1639,41.8518,239.3659,PA/NA,kur,7.157
146.3079,41.9104,240.455,PA/NA,kur,7.204
146.4519,41.969,241.5441,PA/NA,kur,7.583
146.5843,42.03,240.7446,PA/NA,kur,7.56
146.7167,42.091,239.9452,PA/NA,kur,7.307
146.8491,42.152,239.1457,PA/NA,kur,7.266
146.9815,42.213,238.3462,PA/NA,kur,7.387
147.1273,42.2963,236.8778,PA/NA,kur,7.888
147.2731,42.3796,235.4094,PA/NA,kur,7.654
147.4189,42.4629,233.9409,PA/NA,kur,7.382
147.5646,42.5462,232.4725,PA/NA,kur,7.572
147.6791,42.6161,232.2313,PA/NA,kur,8.015
147.7937,42.686,231.9902,PA/NA,kur,8.179
147.9083,42.7559,231.7491,PA/NA,kur,8.333
148.0228,42.8259,231.5079,PA/NA,kur,9.141
148.1373,42.8958,231.2668,PA/NA,kur,9.052
148.2518,42.9657,231.0256,PA/NA,kur,9.259
148.3664,43.0356,230.7844,PA/NA,kur,8.899
148.4809,43.1055,230.5433,PA/NA,kur,9.105
148.5863,43.1744,230.2661,PA/NA,kur,9.323
148.6916,43.2432,229.989,PA/NA,kur,9.483
148.7969,43.312,229.7118,PA/NA,kur,9.263
148.9022,43.3809,229.4347,PA/NA,kur,9.521
149.0075,43.4497,229.1576,PA/NA,kur,9.404
149.1129,43.5186,228.8804,PA/NA,kur,9.45
149.2183,43.5875,228.6033,PA/NA,kur,9.38
149.3236,43.6563,228.3261,PA/NA,kur,8.787
149.4505,43.7226,229.0836,PA/NA,kur,8.533
149.5774,43.7889,229.841,PA/NA,kur,8.769
149.7044,43.8552,230.5985,PA/NA,kur,8.876
149.8313,43.9216,231.356,PA/NA,kur,9.025
149.9582,43.9879,232.1135,PA/NA,kur,9.062
150.0851,44.0543,232.8709,PA/NA,kur,8.925
150.2121,44.1206,233.6284,PA/NA,kur,9.278
150.339,44.187,234.3858,PA/NA,kur,9.347
150.4735,44.252,234.8271,PA/NA,kur,9.444
150.608,44.317,235.2685,PA/NA,kur,8.903
150.7425,44.382,235.7098,PA/NA,kur,9.194
150.877,44.447,236.1512,PA/NA,kur,8.914
151.0125,44.5113,236.2485,PA/NA,kur,8.896
151.148,44.5755,236.3458,PA/NA,kur,8.731
151.2835,44.6397,236.4432,PA/NA,kur,8.723
151.419,44.704,236.5405,PA/NA,kur,9.082
151.5292,44.7554,236.5883,PA/NA,kur,9.151
151.6393,44.8068,236.636,PA/NA,kur,9.359
151.7494,44.8582,236.6838,PA/NA,kur,9.165
151.8595,44.9096,236.7315,PA/NA,kur,9.418
151.9696,44.961,236.7792,PA/NA,kur,9.429
152.0797,45.0124,236.827,PA/NA,kur,9.274
152.1898,45.0638,236.8748,PA/NA,kur,9.309
152.2999,45.1152,236.9225,PA/NA,kur,9.437
152.4682,45.2096,235.6037,PA/NA,kur,9.536
152.6365,45.3041,234.285,PA/NA,kur,10.121
152.8048,45.3986,232.9662,PA/NA,kur,10.107
152.973,45.493,231.6474,PA/NA,kur,8.627
153.1118,45.594,229.7399,PA/NA,kur,8.653
153.2505,45.695,227.8324,PA/NA,kur,8.939
153.3893,45.796,225.925,PA/NA,kur,9.356
153.528,45.897,224.0175,PA/NA,kur,9.053
153.6947,46.0328,223.1703,PA/NA,kur,8.775
153.8615,46.1685,222.3231,PA/NA,kur,8.54
154.0283,46.3042,221.476,PA/NA,kur,8.075
154.195,46.44,220.6288,PA/NA,kur,8.057
154.3123,46.5433,219.999,PA/NA,kur,8.313
154.4295,46.6465,219.3692,PA/NA,kur,8.062
154.5467,46.7498,218.7394,PA/NA,kur,7.938
154.664,46.853,218.1096,PA/NA,kur,7.964
154.7833,46.9555,218.226,PA/NA,kur,7.715
154.9025,47.058,218.3423,PA/NA,kur,7.688
155.0217,47.1605,218.4586,PA/NA,kur,7.682
155.141,47.263,218.5749,PA/NA,kur,7.438
155.2912,47.3785,219.3152,PA/NA,kur,7.479
155.4415,47.494,220.0554,PA/NA,kur,7.011
155.5917,47.6095,220.7956,PA/NA,kur,6.853
155.742,47.725,221.5358,PA/NA,kur,7.043
155.8947,47.8395,221.6534,PA/NA,kur,7.191
156.0475,47.954,221.7711,PA/NA,kur,7.382
156.2003,48.0685,221.8887,PA/NA,kur,7.379
156.353,48.183,222.0063,PA/NA,kur,7.384
156.5208,48.302,222.3407,PA/NA,kur,7.722
156.6885,48.421,222.675,PA/NA,kur,8.229
156.8562,48.54,223.0093,PA/NA,kur,8.559
157.024,48.659,223.3436,PA/NA,kur,8.736
157.1869,48.767,223.7586,PA/NA,kur,8.891
157.3499,48.8751,224.1736,PA/NA,kur,8.458
157.5129,48.9832,224.5886,PA/NA,kur,7.884
157.6758,49.0913,225.0036,PA/NA,kur,7.747
157.8272,49.1757,226.1743,PA/NA,kur,7.948
157.9785,49.2602,227.345,PA/NA,kur,8.045
158.1298,49.3447,228.5157,PA/NA,kur,8.297
158.2811,49.4292,229.6864,PA/NA,kur,7.831
158.3924,49.5131,227.4781,PA/NA,kur,7.978
158.5036,49.597,225.2698,PA/NA,kur,7.888
158.6148,49.6809,223.0616,PA/NA,kur,7.588
158.7261,49.7648,220.8533,PA/NA,kur,7.626
158.8818,49.874,221.7697,PA/NA,kur,7.497
159.0376,49.9833,222.6862,PA/NA,kur,7.871
159.1399,50.079,220.6537,PA/NA,kur,8.5958
159.2423,50.1748,218.6211,PA/NA,kur,8.4548
159.3447,50.2706,216.5885,PA/NA,kur,8.5138
159.447,50.3663,214.556,PA/NA,kur,8.5718
159.5694,50.474,214.9191,PA/NA,kur,8.0173
159.6918,50.5816,215.2822,PA/NA,kur,8.9849
159.8142,50.6893,215.6453,PA/NA,kur,9.0079
159.9366,50.797,216.0084,PA/NA,kur,8.8839
160.0376,50.8897,215.8403,PA/NA,kur,8.7819
160.1387,50.9825,215.6722,PA/NA,kur,8.7609
160.2398,51.0752,215.5041,PA/NA,kur,8.6469
160.3408,51.1679,215.3361,PA/NA,kur,8.8959
160.4418,51.2606,215.168,PA/NA,kur,8.1452
160.5428,51.3533,215.0,PA/NA,kur,8.0412
160.6438,51.446,214.8319,PA/NA,kur,8.5022
160.7449,51.5387,214.6638,PA/NA,kur,8.6452
160.922,51.6804,215.49,PA/NA,kur,9.4102
161.0991,51.8221,216.3162,PA/NA,kur,9.1432
161.2762,51.9638,217.1424,PA/NA,kur,8.9192
161.4532,52.1054,217.9686,PA/NA,kur,9.1632
161.5599,52.2075,216.6585,PA/NA,kur,8.1939
161.6666,52.3097,215.3485,PA/NA,kur,7.8629
161.7732,52.4118,214.0384,PA/NA,kur,7.8209
161.8799,52.5139,212.7283,PA/NA,kur,7.7609
161.9668,52.593,212.9942,PA/NA,kur,8.3443
162.0537,52.6722,213.2602,PA/NA,kur,8.4033
162.1406,52.7514,213.5261,PA/NA,kur,8.2213
162.2275,52.8305,213.792,PA/NA,kur,8.6233
162.3589,52.9876,210.3097,PA/NA,kur,8.7753
162.4903,53.1447,206.8274,PA/NA,kur,8.3605
162.6227,53.2897,207.3114,PA/NA,kur,8.0065
162.7552,53.4348,207.7953,PA/NA,kur,7.5625
162.8877,53.5799,208.2792,PA/NA,kur,7.5382
163.0202,53.725,208.7632,PA/NA,kur,6.9432
163.1273,53.8727,207.3868,PA/NA,kur,6.6912
163.2345,54.0204,206.0104,PA/NA,kur,6.8542
163.3417,54.1681,204.634,PA/NA,kur,6.2692
163.4488,54.3158,203.2576,PA/NA,kur,6.6395
163.522,54.4303,202.5571,PA/NA,kur,6.5505
163.5951,54.5448,201.8565,PA/NA,kur,6.3504
163.6683,54.6593,201.156,PA/NA,kur,6.8434
163.7414,54.7737,200.4555,PA/NA,kur,6.6694
163.8225,54.8825,200.4555,PA/NA,kur,6.7584
163.9037,54.9913,200.4555,PA/NA,kur,6.4394
163.9848,55.1001,200.4555,PA/NA,kur,6.2504
164.066,55.209,200.4555,PA/NA,kur,6.3034
55.032,24.653,275.7353,AR/EU,mak,1.464
57.032,24.663,275.7353,AR/EU,mak,1.464
57.332,24.643,275.7353,AR/EU,mak,2.004
57.832,24.443,275.7353,AR/EU,mak,3.553
57.9746,24.4301,275.7353,AR/EU,mak,4.283
58.1171,24.4172,275.7353,AR/EU,mak,4.477
58.2669,24.4036,275.751,AR/EU,mak,4.473
58.4166,24.3901,275.7668,AR/EU,mak,4.39
58.5663,24.3766,275.7825,AR/EU,mak,4.48
58.716,24.363000000000003,275.7982,AR/EU,mak,4.917
58.8269,24.3565,275.5565,AR/EU,mak,4.776
58.9378,24.35,275.3147,AR/EU,mak,4.582
59.0487,24.3435,275.0729,AR/EU,mak,4.519
59.1595,24.337,274.8312,AR/EU,mak,4.537
59.2704,24.3305,274.5894,AR/EU,mak,5.167
59.3813,24.324,274.3477,AR/EU,mak,5.147
59.4922,24.3175,274.106,AR/EU,mak,5.164
59.603,24.311,273.8642,AR/EU,mak,5.042
59.7957,24.2912,274.541,AR/EU,mak,4.631
59.9885,24.2715,275.2178,AR/EU,mak,4.748
60.1813,24.2518,275.8947,AR/EU,mak,4.677
60.374,24.232,276.5715,AR/EU,mak,4.807
60.49800000000001,24.2182,276.687,AR/EU,mak,5.073
60.622,24.2045,276.8025,AR/EU,mak,4.792
60.746,24.1908,276.918,AR/EU,mak,4.81
60.87,24.177,277.0334,AR/EU,mak,4.64
60.9937,24.1632,277.036,AR/EU,mak,4.68
61.1175,24.1495,277.0386,AR/EU,mak,5.15
61.2413,24.1358,277.0412,AR/EU,mak,4.74
61.365,24.122,277.0438,AR/EU,mak,4.805
61.5125,24.1133,276.2425,AR/EU,mak,5.197
61.66,24.1045,275.4413,AR/EU,mak,5.104
61.8075,24.0958,274.64,AR/EU,mak,5.297
61.955,24.087,273.8388,AR/EU,mak,5.3
62.1115,24.136,268.1753,AR/EU,mak,5.354
62.268,24.185,262.5118,AR/EU,mak,5.188
62.4245,24.234,256.8483,AR/EU,mak,5.155
62.581,24.283,251.1848,AR/EU,mak,5.049
62.7773,24.2835,255.8889,AR/EU,mak,4.817
62.9735,24.284,260.5931,AR/EU,mak,4.819
63.1698,24.2845,265.2972,AR/EU,mak,5.125
63.36600000000001,24.285,270.0014,AR/EU,mak,5.052
63.4654,24.2931,269.3808,AR/EU,mak,5.151
63.5648,24.3012,268.7602,AR/EU,mak,4.969
63.6641,24.3094,268.1396,AR/EU,mak,5.039
63.7635,24.3175,267.5191,AR/EU,mak,5.123
63.8629,24.3256,266.8986,AR/EU,mak,5.102
63.9622,24.3338,266.278,AR/EU,mak,4.717
64.0616,24.3419,265.6574,AR/EU,mak,4.458
64.161,24.35,265.0368,AR/EU,mak,4.528
64.2694,24.354,265.0368,AR/EU,mak,4.723
64.3777,24.358,265.0368,AR/EU,mak,5.092
64.4861,24.362,265.0368,AR/EU,mak,5.075
64.5945,24.366,265.0368,AR/EU,mak,5.063
64.7029,24.37,265.0368,AR/EU,mak,5.075
64.8113,24.374,265.0368,AR/EU,mak,5.084
64.9197,24.378,265.0368,AR/EU,mak,5.077
65.028,24.382,265.0368,AR/EU,mak,4.972
66.328,24.582,265.0368,AR/EU,mak,2.092
68.328,24.572,265.0368,AR/EU,mak,2.092
66.328,24.581999999999997,265.0368,AR/EU,mak,2.092
121.3255,24.9134,49.697,SU/PS,man,2.0593
121.2266,24.8374,49.697,SU/PS,man,1.9153
121.1276,24.7613,49.697,SU/PS,man,2.1233
121.0421,24.6718,45.3196,SU/PS,man,2.0843
120.9565,24.5823,40.9422,SU/PS,man,1.9753
120.8799,24.4839,38.122,SU/PS,man,1.0462
120.8032,24.3855,35.3017,SU/PS,man,0.7642
120.7376,24.2795,32.3517,SU/PS,man,0.9782
120.672,24.1735,29.4017,SU/PS,man,1.0972
120.618,24.0618,26.6036,SU/PS,man,1.1432
120.564,23.9502,23.8056,SU/PS,man,1.1402
120.5233,23.8323,20.6569,SU/PS,man,0.9365
120.4826,23.7144,17.5083,SU/PS,man,0.9485
120.4552,23.5928,14.5846,SU/PS,man,0.9505
120.4278,23.4713,11.661,SU/PS,man,0.9445
120.4082,23.3487,10.0138,SU/PS,man,1.8924
120.3885,23.2262,8.3667,SU/PS,man,1.8894
120.3921,23.1015,3.4232,SU/PS,man,1.8854
120.3957,22.9769,358.4797,SU/PS,man,1.8584
120.4012,22.8524,358.0758,SU/PS,man,1.8654
120.4067,22.7278,357.6719,SU/PS,man,1.8904
120.4145,22.6033,357.1817,SU/PS,man,1.9024
120.4223,22.4789,356.6915,SU/PS,man,1.473
120.427,22.3544,357.3578,SU/PS,man,1.521
120.4316,22.2298,358.0242,SU/PS,man,1.699
120.4392,22.1054,357.3937,SU/PS,man,2.079
120.4468,21.981,356.7632,SU/PS,man,2.383
120.4606,21.8571,355.4332,SU/PS,man,2.316
120.4744,21.7332,354.1032,SU/PS,man,2.227
120.447,21.6409,4.7729,SU/PS,man,2.524
120.4195,21.5486,15.4427,SU/PS,man,3.027
120.3668,21.3871,16.8827,SU/PS,man,3.8585
120.3141,21.2256,16.9004,SU/PS,man,4.5845
120.306,21.1217,4.1564,SU/PS,man,4.0155
120.298,21.0179,4.1121,SU/PS,man,4.1245
120.29,20.914,4.111,SU/PS,man,4.3755
120.2819,20.8102,4.1691,SU/PS,man,4.1985
120.296,20.6354,355.688,SU/PS,man,4.6335
120.31,20.4606,355.7135,SU/PS,man,5.1479
120.3192,20.2891,357.1227,SU/PS,man,5.2619
120.3284,20.1177,357.1179,SU/PS,man,5.3509
120.3235,20.0223,2.7612,SU/PS,man,5.3289
120.3186,19.9269,2.7629,SU/PS,man,6.784
120.3137,19.8315,2.7645,SU/PS,man,6.721
120.3089,19.736,2.707,SU/PS,man,6.519
120.2755,19.6157,14.6452,SU/PS,man,5.954
120.242,19.4953,14.6861,SU/PS,man,6.311
120.2085,19.3749,14.6966,SU/PS,man,5.536
120.175,19.2546,14.7187,SU/PS,man,5.17
120.1307,19.1707,26.4936,SU/PS,man,4.541
120.0864,19.0867,26.4781,SU/PS,man,4.544
120.0421,19.0027,26.4897,SU/PS,man,4.567
119.9979,18.9188,26.4768,SU/PS,man,4.686
119.9086,18.7947,34.2389,SU/PS,man,4.5
119.8194,18.6706,34.2288,SU/PS,man,5.816
119.7301,18.5465,34.2783,SU/PS,man,4.753
119.6408,18.4224,34.2977,SU/PS,man,5.508
119.5805,18.3228,29.8705,SU/PS,man,4.487
119.5202,18.2233,29.9097,SU/PS,man,4.712
119.4599,18.1238,29.9239,SU/PS,man,4.189
119.3996,18.0243,29.938,SU/PS,man,4.189
119.3696,17.8732,10.6915,SU/PS,man,3.99
119.3396,17.7221,10.7004,SU/PS,man,4.25
119.3096,17.571,10.7093,SU/PS,man,5.018
119.2796,17.42,10.725,SU/PS,man,4.277
119.2776,17.3259,1.1618,SU/PS,man,4.295
119.2756,17.2317,1.1611,SU/PS,man,4.041
119.2736,17.1375,1.1617,SU/PS,man,4.082
119.2716,17.0433,1.1623,SU/PS,man,4.39
119.2705,16.9427,0.599,SU/PS,man,5.078
119.2694,16.842,0.5987,SU/PS,man,5.074
119.2682,16.7413,0.6535,SU/PS,man,4.029
119.2671,16.6407,0.5999,SU/PS,man,3.637
119.255,16.556,7.7939,SU/PS,man,3.831
119.2448,16.4425,4.9234,SU/PS,man,5.86
119.2347,16.329,4.8782,SU/PS,man,5.537
119.2245,16.2155,4.9291,SU/PS,man,5.589
119.2144,16.102,4.8839,SU/PS,man,5.761
119.2032,15.9373,3.7381,SU/PS,man,5.466
119.1921,15.7725,3.7056,SU/PS,man,6.427
119.1857,15.634,2.5462,SU/PS,man,6.632
119.1793,15.4954,2.5461,SU/PS,man,6.821
119.162,15.3466,6.3926,SU/PS,man,6.798
119.1447,15.1977,6.3929,SU/PS,man,6.707
119.1394,15.0826,2.5444,SU/PS,man,6.664
119.1341,14.9675,2.5457,SU/PS,man,6.463
119.1287,14.8524,2.5951,SU/PS,man,6.46
119.1234,14.7373,2.5485,SU/PS,man,6.674
119.1136,14.563,3.1124,SU/PS,man,6.426
119.1038,14.3886,3.1131,SU/PS,man,6.191
119.1264,14.2144,352.8374,SU/PS,man,6.054
119.1489,14.0403,352.8593,SU/PS,man,5.653
119.1951,13.8998,342.3077,SU/PS,man,5.858
119.2414,13.7592,342.2735,SU/PS,man,5.555
119.3332,13.6381,323.6397,SU/PS,man,6.017
119.425,13.517,323.6255,SU/PS,man,6.099
119.5219,13.4486,305.9867,SU/PS,man,6.191
119.6188,13.3801,306.0187,SU/PS,man,6.136
119.7304,13.2874,310.4988,SU/PS,man,6.167
119.842,13.1948,310.4988,SU/PS,man,5.714
129.2174,1.3984,183.0936,PS/SU,phi,5.692
129.2245,1.5308,183.0936,PS/SU,phi,5.612
129.2317,1.6632,183.0936,PS/SU,phi,5.589
129.2389,1.7956,183.0936,PS/SU,phi,5.516
129.246,1.928,183.0936,PS/SU,phi,5.623
129.2424,2.0209,182.4276,PS/SU,phi,5.757
129.2388,2.1138,181.7616,PS/SU,phi,5.455
129.2352,2.2066,181.0956,PS/SU,phi,4.942
129.2315,2.2995,180.4296,PS/SU,phi,4.258
129.2279,2.3923,179.7636,PS/SU,phi,4.526
129.2243,2.4852,179.0976,PS/SU,phi,4.978
129.2207,2.5781,178.4316,PS/SU,phi,5.961
129.217,2.671,177.7655,PS/SU,phi,5.729
129.1623,2.7817,171.7536,PS/SU,phi,5.443
129.1075,2.8925,165.7418,PS/SU,phi,6.002
129.0528,3.0032,159.73,PS/SU,phi,6.165
128.998,3.114,153.7182,PS/SU,phi,5.889
128.9195,3.2605,153.2509,PS/SU,phi,5.884
128.841,3.407,152.7836,PS/SU,phi,6.388
128.7625,3.5535,152.3163,PS/SU,phi,6.059
128.684,3.7,151.849,PS/SU,phi,6.456
128.6098,3.8588,152.6308,PS/SU,phi,6.731
128.5355,4.0175,153.4126,PS/SU,phi,6.178
128.4613,4.1762,154.1945,PS/SU,phi,7.241
128.387,4.335,154.9763,PS/SU,phi,7.401
128.328,4.442,154.031,PS/SU,phi,7.783
128.269,4.549,153.0858,PS/SU,phi,7.987
128.21,4.656,152.1406,PS/SU,phi,8.177
128.151,4.763,151.1953,PS/SU,phi,8.131
128.0722,4.8782,149.8322,PS/SU,phi,8.871
127.9935,4.9935,148.469,PS/SU,phi,8.656
127.9147,5.1088,147.1059,PS/SU,phi,8.573
127.836,5.224,145.7427,PS/SU,phi,8.733
127.7515,5.2865,149.3693,PS/SU,phi,8.789
127.667,5.349,152.996,PS/SU,phi,8.069
127.5825,5.4115,156.6227,PS/SU,phi,7.879
127.498,5.474,160.2493,PS/SU,phi,8.038
127.4882,5.5798,163.8759,PS/SU,phi,7.889
127.4785,5.6855,167.5026,PS/SU,phi,8.358
127.4688,5.7912,171.1293,PS/SU,phi,8.897
127.459,5.897,174.7559,PS/SU,phi,8.662
127.4068,6.0345,170.89,PS/SU,phi,9.246
127.3545,6.172,167.0241,PS/SU,phi,9.384
127.3023,6.3095,163.1582,PS/SU,phi,9.826
127.25,6.447,159.2923,PS/SU,phi,10.0
127.248,6.5526,161.746,PS/SU,phi,9.47
127.246,6.6583,164.1997,PS/SU,phi,9.827
127.244,6.7639,166.6535,PS/SU,phi,9.501
127.242,6.8695,169.1072,PS/SU,phi,10.381
127.24,6.9752,171.5609,PS/SU,phi,9.1
127.238,7.0808,174.0147,PS/SU,phi,9.604
127.236,7.1864,176.4684,PS/SU,phi,9.777
127.234,7.292,178.9221,PS/SU,phi,9.481
127.2314,7.4384,178.9561,PS/SU,phi,9.262
127.2288,7.5849,178.9901,PS/SU,phi,9.106
127.2263,7.7227,178.9903,PS/SU,phi,8.451
127.2239,7.8605,178.9904,PS/SU,phi,8.11
127.2215,7.9982,178.9905,PS/SU,phi,8.797
127.219,8.136,178.9907,PS/SU,phi,8.873
127.1811,8.2762,172.0034,PS/SU,phi,8.254
127.1432,8.4165,165.0162,PS/SU,phi,8.515
127.0981,8.5832,165.0213,PS/SU,phi,8.225
127.053,8.75,165.0263,PS/SU,phi,8.195
127.0244,8.8374,164.6549,PS/SU,phi,8.517
126.9958,8.9247,164.2836,PS/SU,phi,8.127
126.9672,9.0121,163.9123,PS/SU,phi,8.953
126.9385,9.0995,163.541,PS/SU,phi,9.874
126.9099,9.1869,163.1696,PS/SU,phi,8.438
126.8812,9.2743,162.7983,PS/SU,phi,8.521
126.8526,9.3617,162.427,PS/SU,phi,9.033
126.824,9.449,162.0557,PS/SU,phi,9.096
126.7959,9.5948,163.8454,PS/SU,phi,9.792
126.7677,9.7406,165.6352,PS/SU,phi,10.383
126.7396,9.8864,167.425,PS/SU,phi,10.193
